;Hits;Percentage;Max_TPM;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2014-03-13-Workout-Dance.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/btn/flyerButton.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/DE/warner/kauf.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/images/payment_price.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bu_disabled_25_right.gif;2;0.000560523977814461;2;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2014-07-kontor-top-of-the-c.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/banner/2x4_buehne_948x272_herbstpower.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/genre/latin@2x.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bu_disabled_27_right.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2013_08_MichaeljacksonBesto.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ico/ico_go_red.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/dummy/cp_geburtstag.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public//images/genre/ambient_190.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/bu_last.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/New_on_JUKE_pinkorange.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/img/mediamail.gif;2;0.000560523977814461;2;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/ico/icon_void_s.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2013_vember-artist-playlist.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/bg/saturn_bg_hk04.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/ico/icon_ssl.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/kw31_egofmvol3.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2014-05-saturn-technicks-pl.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2013-die-besten-alben.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/layout/icon_data_code.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/ico/ico_album_send.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/images/sonos_devices.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/layout/icon_data_status.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/bu_darkgrey_27_left.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/bg/bu_disabled_17_right.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_tbl_info_red.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2014-02-27-Hip-Hop-Mixtape.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bu_grey_17_right.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/genre/schlager@2x.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/NL_NewOnJukeGreen.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2013_06_garden_DE.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/layout/icon_data_newsletter.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_preorder_red.gif;2;0.000560523977814461;2;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img//warner/trennlinie_04.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/charts/ch_7.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/dummy/cp_rock.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/bu_next.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/content/visa-master-logo.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ico/neue_zahlen/6.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ranking_06.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/btn/icon_void.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/bu_first.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/img/mediamail.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ico/ico_remember_red.gif;2;0.000560523977814461;1;;;
/servlets/2452328105705Dispatch/50/myjuke.de;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2013_06_Editors_artistplayl.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/content_left/contactHead.gif;2;0.000560523977814461;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bg_gradient_70.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/img/giftcard_front.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/genre/dance@2x.png;2;0.000560523977814461;1;;;
//cgi-bin/webcm?xxx;2;0.000560523977814461;2;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/bg_gradient_44.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/NL_NewOnJuke.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/fancybox/fancybox_loading@2x.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/css/images/ui-bg_glass_65_ffffff_1x400.png;2;0.000560523977814461;1;;;
/fancybox/fancy_shadow_se.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/dyn_toggle_bu_act.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2014-02-the-majority-says-l.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2014-02-koelle-alaaf.jpg;1;0.0002802619889072305;1;;;
/maint.html;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/genre/ambient@2x.png;1;0.0002802619889072305;1;;;
/servlets/2452328105705Dispatch/3/jspforward%3Ffile%3D./index.jsp%26page%3Dtrack%26id%3D106475892;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/css/images/ui-bg_gloss-wave_35_f6a828_500x100.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/tooltip/tt_bottom_right.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/bg/bu_album_list_prev.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/dummy/cp_horbuch1@2x.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/CH_Love_Ballads.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/tab/tab_songtexte.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/bg/bu_disabled_17_left.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/ico/ico_album_vote.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/layout/icon_data_trash16.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/css/images/ui-bg_diagonals-thick_18_b81900_40x40.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public//images/genre/klassik_190.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/content_left/flyerBackground.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/bg/popup_title_close.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/genre/schlager_190.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/html/channel.html;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bu_album_list_prev.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2014-03-relaxed-electronica.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/genre/religious@2x.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/ico/ico_chart_item_preview.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/btn/zurkasse.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bg_contact_box_left.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/charts/ch_2.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/content_left/flyerHead.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/warner/loudspeaker.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/ico/ico_preorder_red.gif;1;0.0002802619889072305;1;;;
/fancybox/fancy_shadow_e.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/js/onmisc.js;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/layout/icon_fb.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/tab/tab_hoerbuch.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/bu_disabled_27_right.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public//images/genre/dance_190.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/img/meine_downloads.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/bg_newcontent.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bg_gradient_23.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/boxCollapse.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/radio/mundart128.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/img/mediaplayer.gif;1;0.0002802619889072305;1;;;
/servlets/2452328105705Dispatch/40/myjuke.be;1;0.0002802619889072305;1;;;
/servlets/2452685121527Dispatch/34/jspforward%3Ffile%3D./index.jsp%26page%3Dartist%26id%3D13993109;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/css/images/ui-bg_gloss-wave_35_f6a828_500x100.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/popup_title_close.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/content/payment-master-visa-logo.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/rating_2.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/rating/stern_0.40.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2013_06_Black_Angels_CH.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ico/ico_tbl_basket_grey.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/ico/ico_basket.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/rating_3.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/search_header.png;1;0.0002802619889072305;1;;;
/edpl/3303458;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/dummy/cp_pop.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/ico/ico_tbl_listen_grey.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/tab/tab_autoren.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/bg/bu_black_red_25_left.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/genre/children@2x.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/button/b_rechts_34px_weiss_registrieren.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/DE_KontorHouseNews.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2014-06-25-Guitarsongs.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public//images/content/Sonos_bg.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/error404.jpg;1;0.0002802619889072305;1;;;
/servlets/2452328105705Dispatch/3/jspforward%3Ffile%3D./index.jsp%26page%3Dartist%26id%3D20897797;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/tab/tab_audio_books.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/bg_rightbox2.gif;1;0.0002802619889072305;1;;;
/tr/135033586;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/img/my_mediamarkt.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/ico/ico_album_memo.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/ico/ranking_05.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/tab/tab_bewertungen.gif;1;0.0002802619889072305;1;;;
/servlets/2452328105705Dispatch/38/aggregate._setCustomVar;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2014-06-rockerwochen-saturn.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/mobile/themes/teal/partner/Mobdeb/logo.png;1;0.0002802619889072305;1;;;
/servlets/2452328105705Dispatch/50/aggregate._setSessionCookieTimeout;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/tab/tab_manuelle1.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/js/autocomplete.js;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/content_left/flyerBackground.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/tab/tab_vor3wochen.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2013_09_05_Claire_artistpic.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/button/pfeilbutton_bestellbes.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2013_09_TheesUhlmann.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/Disco_Boys_Part_II_Rapahel.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public//images/content/icon_4.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/bg_check_navi.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2013_07_Wacken.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/tab/tab_toptracks.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2013_06_NicoSuavePlaylist.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/css/tfs-cover-print-1.0.0.css;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/ico/bu_last.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/ico/ico_chart_item_msg.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/layout/icon_artists.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public//images/genre/alternative_190.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/tab/tab_bewertungen.gif;1;0.0002802619889072305;1;;;
/admin/fckeditor/editor/filemanager/connectors/aspx/upload.aspx;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/img/media_tip.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/img/mein_merkzettel@2x.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/img/mediapedia.gif;1;0.0002802619889072305;1;;;
/tr/133548019;1;0.0002802619889072305;1;;;
/ckeditor/ckfinder/core/connector/php/connector.php;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/Lenny_Kravitz_Best_Of.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/img/meine_downloads@2x.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/tooltip/tt_top_right.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/ico/ico_listen_red.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/head_2col.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/DE_Fiva_empfiehlt.jpg;1;0.0002802619889072305;1;;;
//js.redblue.de/fee/js/dist/fee.min.js;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/Kontor_Top_Of_The_Clubs_04_14.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2014-05-funky-tunes.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2014-03-14-afterworkout.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/img/meine_downloads.jpg;1;0.0002802619889072305;1;;;
/servlets/2452328105705Dispatch/49/jspforward%3Ffile%3D./index.jsp%26page%3Dalbum%26id%3D104317254;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/tab/tab_interpreten.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/bu_show_details.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/images/OOregstep3.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/bu_red_25_right.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/DE_BestOf_Tocotronic.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/radio/xmas_en150.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/DieBestenFilmsongs.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/bu_black_red_25_left.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/charts/ch_0.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/bg/bu_red_18_left.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2014_05_Eurovision.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/IT_NovitaSuJUKE_pinkyellow.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/promotion/30day/banner_it.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/ico/ico_chart_item_listen.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/bg_rightbox2.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/boxExpand.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/layout/icon_playlists.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/img/my_mediamarkt.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/tab/tab_kapitel.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/bg/charts/ch_6.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/ico/ranking_01.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/img/mediaservice.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/genre/schlager_95.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bu_grey_17_left.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ico/ico_listen_red.gif;1;0.0002802619889072305;1;;;
/servlets/2452328105705Dispatch/3/;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/btn/warenkorb_klein_rot.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/btn/zurueck.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/bg/bg_gradient_74.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/css/images/ui-bg_flat_10_000000_40x100.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2014-05-musikexpress.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/nocover@2x.gif;1;0.0002802619889072305;1;;;
/art/4696641;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/dummy/cp_horbuch3.jpg;1;0.0002802619889072305;1;;;
/servlets/2452328105705Dispatch/37/aggregate._trackPageview;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/tab/tab_hoerbuch.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2013_05_Kontor-House-Of-House_DE.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/charts/ch_pos_down.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/charts/ch_9.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/sziget2013.jpg;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/ico/ranking_09.png;1;0.0002802619889072305;1;;;
/servlets/2452328105705Dispatch/38/index.jsp;1;0.0002802619889072305;1;;;
/servlets/2452328105705Dispatch/50/faq;1;0.0002802619889072305;1;;;
/servlets/2452685121527Dispatch/34/jspforward%3Ffile%3D./index.jsp%26page%3Dtrack%26id%3D1806488;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_album_send.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/charts/ch_5.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/button/b_rechts_42px_weiss_weiter.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/fancybox/fancybox_sprite.png;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/bg_mybox_journey.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/css/ie7-fix.css;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/tab/tab_interpreten.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/icon_void_s.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/tab/tab_kapitel.gif;1;0.0002802619889072305;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bg_rightbox2.gif;1;0.0002802619889072305;1;;;
